mkl,1,0,0,0,0,0,256,256,256,0.007692
mkl,2,0,0,0,0,0,256,256,256,0.004964
mkl,3,0,0,0,0,0,256,256,256,0.008063
mkl,4,0,0,0,0,0,256,256,256,0.003553
mkl,6,0,0,0,0,0,256,256,256,0.004336
mkl,9,0,0,0,0,0,256,256,256,0.004379
mkl,8,0,0,0,0,0,256,256,256,0.004222
mkl,12,0,0,0,0,0,256,256,256,0.005797
mkl,15,0,0,0,0,0,256,256,256,0.005343
mkl,16,0,0,0,0,0,256,256,256,0.041974
mkl,18,0,0,0,0,0,256,256,256,0.005273
mkl,20,0,0,0,0,0,256,256,256,0.004765
mkl,21,0,0,0,0,0,256,256,256,0.004448
mkl,24,0,0,0,0,0,256,256,256,0.005206
mkl,1,0,0,0,0,0,512,512,512,0.040052
mkl,2,0,0,0,0,0,512,512,512,0.021377
mkl,3,0,0,0,0,0,512,512,512,0.015158
mkl,4,0,0,0,0,0,512,512,512,0.011511
mkl,6,0,0,0,0,0,512,512,512,0.008930
mkl,9,0,0,0,0,0,512,512,512,0.006489
mkl,8,0,0,0,0,0,512,512,512,0.006128
mkl,12,0,0,0,0,0,512,512,512,0.009354
mkl,15,0,0,0,0,0,512,512,512,0.009931
mkl,16,0,0,0,0,0,512,512,512,0.010008
mkl,18,0,0,0,0,0,512,512,512,0.008703
mkl,20,0,0,0,0,0,512,512,512,0.008077
mkl,21,0,0,0,0,0,512,512,512,0.009503
mkl,24,0,0,0,0,0,512,512,512,0.011336
mkl,1,0,0,0,0,0,1024,1024,1024,0.191172
mkl,2,0,0,0,0,0,1024,1024,1024,0.098703
mkl,3,0,0,0,0,0,1024,1024,1024,0.067309
mkl,4,0,0,0,0,0,1024,1024,1024,0.051001
mkl,6,0,0,0,0,0,1024,1024,1024,0.037246
mkl,9,0,0,0,0,0,1024,1024,1024,0.062949
mkl,8,0,0,0,0,0,1024,1024,1024,0.030451
mkl,12,0,0,0,0,0,1024,1024,1024,0.040766
mkl,15,0,0,0,0,0,1024,1024,1024,0.024710
mkl,16,0,0,0,0,0,1024,1024,1024,0.043838
mkl,18,0,0,0,0,0,1024,1024,1024,0.046057
mkl,20,0,0,0,0,0,1024,1024,1024,0.047026
mkl,21,0,0,0,0,0,1024,1024,1024,0.046136
mkl,24,0,0,0,0,0,1024,1024,1024,0.044582
mkl,1,0,0,0,0,0,2048,2048,2048,1.513287
mkl,2,0,0,0,0,0,2048,2048,2048,0.859704
mkl,3,0,0,0,0,0,2048,2048,2048,0.554401
mkl,4,0,0,0,0,0,2048,2048,2048,0.388119
mkl,6,0,0,0,0,0,2048,2048,2048,0.272950
mkl,9,0,0,0,0,0,2048,2048,2048,0.215571
mkl,8,0,0,0,0,0,2048,2048,2048,0.215283
mkl,12,0,0,0,0,0,2048,2048,2048,0.309234
mkl,15,0,0,0,0,0,2048,2048,2048,0.310070
mkl,16,0,0,0,0,0,2048,2048,2048,0.186744
mkl,18,0,0,0,0,0,2048,2048,2048,0.311890
mkl,20,0,0,0,0,0,2048,2048,2048,0.164688
mkl,21,0,0,0,0,0,2048,2048,2048,0.266141
mkl,24,0,0,0,0,0,2048,2048,2048,0.151749
mkl,1,0,0,0,0,0,4096,4096,4096,12.005878
mkl,2,0,0,0,0,0,4096,4096,4096,6.360549
mkl,3,0,0,0,0,0,4096,4096,4096,4.183514
mkl,4,0,0,0,0,0,4096,4096,4096,3.083048
mkl,6,0,0,0,0,0,4096,4096,4096,2.154238
mkl,9,0,0,0,0,0,4096,4096,4096,1.620059
mkl,8,0,0,0,0,0,4096,4096,4096,1.655339
mkl,12,0,0,0,0,0,4096,4096,4096,1.242948
mkl,15,0,0,0,0,0,4096,4096,4096,1.149981
mkl,16,0,0,0,0,0,4096,4096,4096,1.383650
mkl,18,0,0,0,0,0,4096,4096,4096,1.272734
mkl,20,0,0,0,0,0,4096,4096,4096,1.156488
mkl,21,0,0,0,0,0,4096,4096,4096,1.367395
mkl,24,0,0,0,0,0,4096,4096,4096,1.443074
