openmp, 1, 1, 0, 1080, 7, 16, 256, 256, 256, 0.052084
openmp, 2, 1, 0, 1080, 7, 16, 256, 256, 256, 0.053693
openmp, 3, 1, 0, 1080, 7, 16, 256, 256, 256, 0.048502
openmp, 4, 1, 0, 1080, 7, 16, 256, 256, 256, 0.045831
openmp, 6, 1, 0, 1080, 7, 16, 256, 256, 256, 0.047265
openmp, 9, 1, 0, 1080, 7, 16, 256, 256, 256, 0.044939
openmp, 8, 1, 0, 1080, 7, 16, 256, 256, 256, 0.045309
openmp, 12, 1, 0, 1080, 7, 16, 256, 256, 256, 0.045919
openmp, 15, 1, 0, 1080, 7, 16, 256, 256, 256, 0.092711
openmp, 16, 1, 0, 1080, 7, 16, 256, 256, 256, 0.081343
openmp, 18, 1, 0, 1080, 7, 16, 256, 256, 256, 0.077743
openmp, 20, 1, 0, 1080, 7, 16, 256, 256, 256, 0.111942
openmp, 21, 1, 0, 1080, 7, 16, 256, 256, 256, 0.087297
openmp, 24, 1, 0, 1080, 7, 16, 256, 256, 256, 0.120266
openmp, 1, 1, 0, 1080, 7, 16, 362, 362, 362, 0.097357
openmp, 2, 1, 0, 1080, 7, 16, 362, 362, 362, 0.100193
openmp, 3, 1, 0, 1080, 7, 16, 362, 362, 362, 0.098482
openmp, 4, 1, 0, 1080, 7, 16, 362, 362, 362, 0.098776
openmp, 6, 1, 0, 1080, 7, 16, 362, 362, 362, 0.097415
openmp, 9, 1, 0, 1080, 7, 16, 362, 362, 362, 0.097704
openmp, 8, 1, 0, 1080, 7, 16, 362, 362, 362, 0.099128
openmp, 12, 1, 0, 1080, 7, 16, 362, 362, 362, 0.088250
openmp, 15, 1, 0, 1080, 7, 16, 362, 362, 362, 0.109814
openmp, 16, 1, 0, 1080, 7, 16, 362, 362, 362, 0.088870
openmp, 18, 1, 0, 1080, 7, 16, 362, 362, 362, 0.090096
openmp, 20, 1, 0, 1080, 7, 16, 362, 362, 362, 0.179621
openmp, 21, 1, 0, 1080, 7, 16, 362, 362, 362, 0.164684
openmp, 24, 1, 0, 1080, 7, 16, 362, 362, 362, 0.191402
openmp, 1, 1, 0, 1080, 7, 16, 512, 512, 512, 0.259888
openmp, 2, 1, 0, 1080, 7, 16, 512, 512, 512, 0.236621
openmp, 3, 1, 0, 1080, 7, 16, 512, 512, 512, 0.237059
openmp, 4, 1, 0, 1080, 7, 16, 512, 512, 512, 0.238467
openmp, 6, 1, 0, 1080, 7, 16, 512, 512, 512, 0.246264
openmp, 9, 1, 0, 1080, 7, 16, 512, 512, 512, 0.247028
openmp, 8, 1, 0, 1080, 7, 16, 512, 512, 512, 0.246527
openmp, 12, 1, 0, 1080, 7, 16, 512, 512, 512, 0.262186
openmp, 15, 1, 0, 1080, 7, 16, 512, 512, 512, 0.380332
openmp, 16, 1, 0, 1080, 7, 16, 512, 512, 512, 0.319846
openmp, 18, 1, 0, 1080, 7, 16, 512, 512, 512, 0.455491
openmp, 20, 1, 0, 1080, 7, 16, 512, 512, 512, 0.462279
openmp, 21, 1, 0, 1080, 7, 16, 512, 512, 512, 0.481618
openmp, 24, 1, 0, 1080, 7, 16, 512, 512, 512, 0.483545
openmp, 1, 1, 0, 1080, 7, 16, 724, 724, 724, 0.656823
openmp, 2, 1, 0, 1080, 7, 16, 724, 724, 724, 0.605839
openmp, 3, 1, 0, 1080, 7, 16, 724, 724, 724, 0.606731
openmp, 4, 1, 0, 1080, 7, 16, 724, 724, 724, 0.608570
openmp, 6, 1, 0, 1080, 7, 16, 724, 724, 724, 0.632315
openmp, 9, 1, 0, 1080, 7, 16, 724, 724, 724, 0.632464
openmp, 8, 1, 0, 1080, 7, 16, 724, 724, 724, 0.631907
openmp, 12, 1, 0, 1080, 7, 16, 724, 724, 724, 0.635732
openmp, 15, 1, 0, 1080, 7, 16, 724, 724, 724, 1.305914
openmp, 16, 1, 0, 1080, 7, 16, 724, 724, 724, 1.038777
openmp, 18, 1, 0, 1080, 7, 16, 724, 724, 724, 1.227556
openmp, 20, 1, 0, 1080, 7, 16, 724, 724, 724, 1.272110
openmp, 21, 1, 0, 1080, 7, 16, 724, 724, 724, 1.277571
openmp, 24, 1, 0, 1080, 7, 16, 724, 724, 724, 1.296762
openmp, 1, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 2.039692
openmp, 2, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 1.891259
openmp, 3, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 1.886209
openmp, 4, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 1.886872
openmp, 6, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 1.964880
openmp, 9, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 1.968324
openmp, 8, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 1.964143
openmp, 12, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 2.314228
openmp, 15, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 2.027447
openmp, 16, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 3.321781
openmp, 18, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 2.091419
openmp, 20, 1, 0, 1080, 7, 16, 1024, 1024, 1024, 3.330395
