mm,1,1,1,openmp,192,192,192,0.114897,5,0.022979
mm,1,1,2,openmp,192,192,384,0.131268,5,0.026254
mm,1,1,3,openmp,192,192,576,0.139197,5,0.027839
mm,1,1,4,openmp,192,192,768,0.144269,5,0.028854
mm,1,1,6,openmp,192,192,1152,0.150609,5,0.030122
mm,1,1,8,openmp,192,192,1536,0.203104,5,0.040621
mm,1,1,12,openmp,192,192,2304,0.326380,5,0.065276
mm,1,1,1,mkl,192,192,192,0.020938,5,0.004188
mm,1,1,2,mkl,192,192,384,0.021069,5,0.004214
mm,1,1,3,mkl,192,192,576,0.023964,5,0.004793
mm,1,1,4,mkl,192,192,768,0.022897,5,0.004579
mm,1,1,6,mkl,192,192,1152,0.034760,5,0.006952
mm,1,1,8,mkl,192,192,1536,0.105289,5,0.021058
mm,1,1,12,mkl,192,192,2304,0.038325,5,0.007665
mm,1,1,1,openmp,384,384,384,0.887234,5,0.177447
mm,1,1,2,openmp,384,384,768,1.879931,5,0.375986
mm,1,1,3,openmp,384,384,1152,2.227012,5,0.445402
mm,1,1,4,openmp,384,384,1536,2.071031,5,0.414206
mm,1,1,6,openmp,384,384,2304,1.155379,5,0.231076
mm,1,1,8,openmp,384,384,3072,1.112890,5,0.222578
mm,1,1,12,openmp,384,384,4608,1.617904,5,0.323581
mm,1,1,1,mkl,384,384,384,0.088551,5,0.017710
mm,1,1,2,mkl,384,384,768,0.106003,5,0.021201
mm,1,1,3,mkl,384,384,1152,0.107538,5,0.021508
mm,1,1,4,mkl,384,384,1536,0.109383,5,0.021877
mm,1,1,6,mkl,384,384,2304,0.106981,5,0.021396
mm,1,1,8,mkl,384,384,3072,0.100842,5,0.020168
mm,1,1,12,mkl,384,384,4608,0.139364,5,0.027873
mm,1,1,1,openmp,768,768,768,5.575835,5,1.115167
mm,1,1,2,openmp,768,768,1536,5.940277,5,1.188055
mm,1,1,3,openmp,768,768,2304,6.335771,5,1.267154
mm,1,1,4,openmp,768,768,3072,7.226487,5,1.445297
mm,1,1,6,openmp,768,768,4608,10.608617,5,2.121723
mm,1,1,8,openmp,768,768,6144,23.652192,5,4.730438
mm,1,1,12,openmp,768,768,9216,60.124635,5,12.024927
mm,1,1,1,mkl,768,768,768,0.462002,5,0.092400
mm,1,1,2,mkl,768,768,1536,0.465498,5,0.093100
mm,1,1,3,mkl,768,768,2304,0.429754,5,0.085951
mm,1,1,4,mkl,768,768,3072,0.421984,5,0.084397
mm,1,1,6,mkl,768,768,4608,0.444103,5,0.088821
mm,1,1,8,mkl,768,768,6144,0.458269,5,0.091654
mm,1,1,12,mkl,768,768,9216,0.687256,5,0.137451
mm,1,1,1,openmp,1536,1536,1536,64.007355,5,12.801471
mm,1,1,2,openmp,1536,1536,3072,230.433983,5,46.086797
