mkl, 1, 0, 0, 0, 0, 0, 257, 257, 257, 0.008142
mkl, 2, 0, 0, 0, 0, 0, 257, 257, 257, 0.005410
mkl, 3, 0, 0, 0, 0, 0, 257, 257, 257, 0.004455
mkl, 4, 0, 0, 0, 0, 0, 257, 257, 257, 0.003851
mkl, 6, 0, 0, 0, 0, 0, 257, 257, 257, 0.003508
mkl, 9, 0, 0, 0, 0, 0, 257, 257, 257, 0.004981
mkl, 8, 0, 0, 0, 0, 0, 257, 257, 257, 0.004327
mkl, 12, 0, 0, 0, 0, 0, 257, 257, 257, 0.005165
mkl, 15, 0, 0, 0, 0, 0, 257, 257, 257, 0.006150
mkl, 16, 0, 0, 0, 0, 0, 257, 257, 257, 0.006585
mkl, 18, 0, 0, 0, 0, 0, 257, 257, 257, 0.005811
mkl, 20, 0, 0, 0, 0, 0, 257, 257, 257, 0.005875
mkl, 21, 0, 0, 0, 0, 0, 257, 257, 257, 0.006181
mkl, 24, 0, 0, 0, 0, 0, 257, 257, 257, 0.006276
mkl, 1, 0, 0, 0, 0, 0, 509, 509, 509, 0.025384
mkl, 2, 0, 0, 0, 0, 0, 509, 509, 509, 0.013811
mkl, 3, 0, 0, 0, 0, 0, 509, 509, 509, 0.010111
mkl, 4, 0, 0, 0, 0, 0, 509, 509, 509, 0.008154
mkl, 6, 0, 0, 0, 0, 0, 509, 509, 509, 0.011044
mkl, 9, 0, 0, 0, 0, 0, 509, 509, 509, 0.008121
mkl, 8, 0, 0, 0, 0, 0, 509, 509, 509, 0.006598
mkl, 12, 0, 0, 0, 0, 0, 509, 509, 509, 0.009493
mkl, 15, 0, 0, 0, 0, 0, 509, 509, 509, 0.009059
mkl, 16, 0, 0, 0, 0, 0, 509, 509, 509, 0.009377
mkl, 18, 0, 0, 0, 0, 0, 509, 509, 509, 0.009794
mkl, 20, 0, 0, 0, 0, 0, 509, 509, 509, 0.022222
mkl, 21, 0, 0, 0, 0, 0, 509, 509, 509, 0.007821
mkl, 24, 0, 0, 0, 0, 0, 509, 509, 509, 0.009915
mkl, 1, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.191683
mkl, 2, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.097922
mkl, 3, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.067130
mkl, 4, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.050118
mkl, 6, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.036307
mkl, 9, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.032292
mkl, 8, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.032986
mkl, 12, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.054452
mkl, 15, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.044915
mkl, 16, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.040907
mkl, 18, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.023464
mkl, 20, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.042954
mkl, 21, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.024935
mkl, 24, 0, 0, 0, 0, 0, 1021, 1021, 1021, 0.043064
mkl, 1, 0, 0, 0, 0, 0, 2053, 2053, 2053, 1.753794
mkl, 2, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.998215
mkl, 3, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.567574
mkl, 4, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.393364
mkl, 6, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.277772
mkl, 9, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.223000
mkl, 8, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.250925
mkl, 12, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.318017
mkl, 15, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.169687
mkl, 16, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.309955
mkl, 18, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.336928
mkl, 20, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.309569
mkl, 21, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.313581
mkl, 24, 0, 0, 0, 0, 0, 2053, 2053, 2053, 0.332962
