summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 4, 0.116747, 5, 0.023349
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 8, 0.063162, 5, 0.012632
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 16, 0.034603, 5, 0.006921
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 32, 0.070747, 5, 0.014149
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 64, 0.504457, 5, 0.100891
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 128, 0.825216, 5, 0.165043
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 256, 0.278763, 5, 0.055753
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 512, 0.000859, 5, 0.000172
summa, 1, 8, 1, naive, 256, 256, 256, 1, 8, 1024, 0.001149, 5, 0.000230
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 4, 0.052235, 5, 0.010447
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 8, 0.044046, 5, 0.008809
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 16, 0.039447, 5, 0.007889
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 32, 0.040455, 5, 0.008091
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 64, 0.044784, 5, 0.008957
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 128, 0.050037, 5, 0.010007
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 256, 0.050051, 5, 0.010010
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 512, 0.002060, 5, 0.000412
summa, 1, 1, 8, openmp, 256, 256, 256, 1, 1, 1024, 0.002073, 5, 0.000415
summa, 1, 2, 4, openmp, 256, 256, 256, 1, 2, 4, 0.055103, 5, 0.011021
summa, 1, 2, 4, openmp, 256, 256, 256, 1, 2, 8, 0.043902, 5, 0.008780
