mm, 1, 1, 4, openmp, 512, 256, 512, 0.357339, 5, 0.071468
mm, 1, 1, 8, openmp, 512, 256, 512, 0.609322, 5, 0.121864
mm, 1, 1, 1, mkl, 512, 256, 512, 0.113977, 5, 0.022795
mm, 1, 1, 2, mkl, 512, 256, 512, 0.065583, 5, 0.013117
mm, 1, 1, 4, mkl, 512, 256, 512, 0.048529, 5, 0.009706
mm, 1, 1, 8, mkl, 512, 256, 512, 0.037271, 5, 0.007454
mm, 1, 1, 1, openmp, 512, 256, 1024, 2.385400, 5, 0.477080
mm, 1, 1, 2, openmp, 512, 256, 1024, 1.243653, 5, 0.248731
mm, 1, 1, 4, openmp, 512, 256, 1024, 0.626980, 5, 0.125396
mm, 1, 1, 8, openmp, 512, 256, 1024, 0.642120, 5, 0.128424
mm, 1, 1, 1, mkl, 512, 256, 1024, 0.212675, 5, 0.042535
mm, 1, 1, 2, mkl, 512, 256, 1024, 0.110956, 5, 0.022191
mm, 1, 1, 4, mkl, 512, 256, 1024, 0.060994, 5, 0.012199
mm, 1, 1, 8, mkl, 512, 256, 1024, 0.067257, 5, 0.013451
mm, 1, 1, 1, openmp, 512, 256, 2048, 16.649325, 5, 3.329865
mm, 1, 1, 2, openmp, 512, 256, 2048, 11.236009, 5, 2.247202
mm, 1, 1, 4, openmp, 512, 256, 2048, 4.783076, 5, 0.956615
mm, 1, 1, 8, openmp, 512, 256, 2048, 2.821447, 5, 0.564289
mm, 1, 1, 1, mkl, 512, 256, 2048, 0.421299, 5, 0.084260
mm, 1, 1, 2, mkl, 512, 256, 2048, 0.215494, 5, 0.043099
mm, 1, 1, 4, mkl, 512, 256, 2048, 0.115335, 5, 0.023067
mm, 1, 1, 8, mkl, 512, 256, 2048, 0.166007, 5, 0.033201
mm, 1, 1, 1, openmp, 512, 512, 256, 1.307646, 5, 0.261529
mm, 1, 1, 2, openmp, 512, 512, 256, 0.654166, 5, 0.130833
mm, 1, 1, 4, openmp, 512, 512, 256, 0.339193, 5, 0.067839
mm, 1, 1, 8, openmp, 512, 512, 256, 0.221087, 5, 0.044217
mm, 1, 1, 1, mkl, 512, 512, 256, 0.109385, 5, 0.021877
mm, 1, 1, 2, mkl, 512, 512, 256, 0.057663, 5, 0.011533
mm, 1, 1, 4, mkl, 512, 512, 256, 0.033851, 5, 0.006770
mm, 1, 1, 8, mkl, 512, 512, 256, 0.029649, 5, 0.005930
mm, 1, 1, 1, openmp, 512, 512, 512, 2.619731, 5, 0.523946
mm, 1, 1, 2, openmp, 512, 512, 512, 1.315181, 5, 0.263036
mm, 1, 1, 4, openmp, 512, 512, 512, 0.672846, 5, 0.134569
mm, 1, 1, 8, openmp, 512, 512, 512, 1.826153, 5, 0.365231
mm, 1, 1, 1, mkl, 512, 512, 512, 0.210716, 5, 0.042143
mm, 1, 1, 2, mkl, 512, 512, 512, 0.108031, 5, 0.021606
mm, 1, 1, 4, mkl, 512, 512, 512, 0.070000, 5, 0.014000
mm, 1, 1, 8, mkl, 512, 512, 512, 0.034492, 5, 0.006898
mm, 1, 1, 1, openmp, 512, 512, 1024, 5.573491, 5, 1.114698
mm, 1, 1, 2, openmp, 512, 512, 1024, 2.789761, 5, 0.557952
mm, 1, 1, 4, openmp, 512, 512, 1024, 1.237954, 5, 0.247591
mm, 1, 1, 8, openmp, 512, 512, 1024, 0.891908, 5, 0.178382
mm, 1, 1, 1, mkl, 512, 512, 1024, 0.417353, 5, 0.083471
mm, 1, 1, 2, mkl, 512, 512, 1024, 0.216771, 5, 0.043354
mm, 1, 1, 4, mkl, 512, 512, 1024, 0.117478, 5, 0.023496
mm, 1, 1, 8, mkl, 512, 512, 1024, 0.105896, 5, 0.021179
mm, 1, 1, 1, openmp, 512, 512, 2048, 32.500003, 5, 6.500001
mm, 1, 1, 2, openmp, 512, 512, 2048, 17.615815, 5, 3.523163
mm, 1, 1, 4, openmp, 512, 512, 2048, 10.158458, 5, 2.031692
mm, 1, 1, 8, openmp, 512, 512, 2048, 5.338560, 5, 1.067712
mm, 1, 1, 1, mkl, 512, 512, 2048, 0.531253, 5, 0.106251
mm, 1, 1, 2, mkl, 512, 512, 2048, 0.430317, 5, 0.086063
mm, 1, 1, 4, mkl, 512, 512, 2048, 0.222203, 5, 0.044441
mm, 1, 1, 8, mkl, 512, 512, 2048, 0.143093, 5, 0.028619
mm, 1, 1, 1, openmp, 512, 1024, 256, 2.602660, 5, 0.520532
mm, 1, 1, 2, openmp, 512, 1024, 256, 1.327739, 5, 0.265548
mm, 1, 1, 4, openmp, 512, 1024, 256, 0.673580, 5, 0.134716
mm, 1, 1, 8, openmp, 512, 1024, 256, 0.334579, 5, 0.066916
mm, 1, 1, 1, mkl, 512, 1024, 256, 0.211018, 5, 0.042204
mm, 1, 1, 2, mkl, 512, 1024, 256, 0.114043, 5, 0.022809
mm, 1, 1, 4, mkl, 512, 1024, 256, 0.058675, 5, 0.011735
mm, 1, 1, 8, mkl, 512, 1024, 256, 0.048985, 5, 0.009797
mm, 1, 1, 1, openmp, 512, 1024, 512, 5.194772, 5, 1.038954
mm, 1, 1, 2, openmp, 512, 1024, 512, 2.661401, 5, 0.532280
mm, 1, 1, 4, openmp, 512, 1024, 512, 1.320175, 5, 0.264035
mm, 1, 1, 8, openmp, 512, 1024, 512, 0.958104, 5, 0.191621
mm, 1, 1, 1, mkl, 512, 1024, 512, 0.416754, 5, 0.083351
mm, 1, 1, 2, mkl, 512, 1024, 512, 0.218548, 5, 0.043710
mm, 1, 1, 4, mkl, 512, 1024, 512, 0.113710, 5, 0.022742
mm, 1, 1, 8, mkl, 512, 1024, 512, 0.067200, 5, 0.013440
mm, 1, 1, 1, openmp, 512, 1024, 1024, 11.064585, 5, 2.212917
mm, 1, 1, 2, openmp, 512, 1024, 1024, 4.842411, 5, 0.968482
mm, 1, 1, 4, openmp, 512, 1024, 1024, 2.449626, 5, 0.489925
mm, 1, 1, 8, openmp, 512, 1024, 1024, 1.033901, 5, 0.206780
mm, 1, 1, 1, mkl, 512, 1024, 1024, 0.825258, 5, 0.165052
mm, 1, 1, 2, mkl, 512, 1024, 1024, 0.425863, 5, 0.085173
mm, 1, 1, 4, mkl, 512, 1024, 1024, 0.215253, 5, 0.043051
mm, 1, 1, 8, mkl, 512, 1024, 1024, 0.230800, 5, 0.046160
mm, 1, 1, 1, openmp, 512, 1024, 2048, 66.716947, 5, 13.343389
mm, 1, 1, 2, openmp, 512, 1024, 2048, 37.806445, 5, 7.561289
mm, 1, 1, 4, openmp, 512, 1024, 2048, 21.382145, 5, 4.276429
mm, 1, 1, 8, openmp, 512, 1024, 2048, 12.012954, 5, 2.402591
mm, 1, 1, 1, mkl, 512, 1024, 2048, 1.642626, 5, 0.328525
mm, 1, 1, 2, mkl, 512, 1024, 2048, 0.835333, 5, 0.167067
mm, 1, 1, 4, mkl, 512, 1024, 2048, 0.422949, 5, 0.084590
mm, 1, 1, 8, mkl, 512, 1024, 2048, 0.222156, 5, 0.044431
mm, 1, 1, 1, openmp, 512, 2048, 256, 5.205130, 5, 1.041026
mm, 1, 1, 2, openmp, 512, 2048, 256, 2.611225, 5, 0.522245
mm, 1, 1, 4, openmp, 512, 2048, 256, 1.305637, 5, 0.261127
mm, 1, 1, 8, openmp, 512, 2048, 256, 0.804526, 5, 0.160905
mm, 1, 1, 1, mkl, 512, 2048, 256, 0.417689, 5, 0.083538
mm, 1, 1, 2, mkl, 512, 2048, 256, 0.215666, 5, 0.043133
mm, 1, 1, 4, mkl, 512, 2048, 256, 0.110486, 5, 0.022097
mm, 1, 1, 8, mkl, 512, 2048, 256, 0.069557, 5, 0.013911
mm, 1, 1, 1, openmp, 512, 2048, 512, 10.380267, 5, 2.076053
mm, 1, 1, 2, openmp, 512, 2048, 512, 5.315533, 5, 1.063107
mm, 1, 1, 4, openmp, 512, 2048, 512, 2.661472, 5, 0.532294
mm, 1, 1, 8, openmp, 512, 2048, 512, 1.030210, 5, 0.206042
mm, 1, 1, 1, mkl, 512, 2048, 512, 0.825223, 5, 0.165045
mm, 1, 1, 2, mkl, 512, 2048, 512, 0.422189, 5, 0.084438
mm, 1, 1, 4, mkl, 512, 2048, 512, 0.218211, 5, 0.043642
mm, 1, 1, 8, mkl, 512, 2048, 512, 0.141351, 5, 0.028270
mm, 1, 1, 1, openmp, 512, 2048, 1024, 18.918811, 5, 3.783762
mm, 1, 1, 2, openmp, 512, 2048, 1024, 9.530392, 5, 1.906078
mm, 1, 1, 4, openmp, 512, 2048, 1024, 4.844472, 5, 0.968894
mm, 1, 1, 8, openmp, 512, 2048, 1024, 2.584989, 5, 0.516998
mm, 1, 1, 1, mkl, 512, 2048, 1024, 1.643137, 5, 0.328627
mm, 1, 1, 2, mkl, 512, 2048, 1024, 0.840462, 5, 0.168092
mm, 1, 1, 4, mkl, 512, 2048, 1024, 0.430967, 5, 0.086193
mm, 1, 1, 8, mkl, 512, 2048, 1024, 0.467283, 5, 0.093457
mm, 1, 1, 1, openmp, 512, 2048, 2048, 132.843601, 5, 26.568720
mm, 1, 1, 2, openmp, 512, 2048, 2048, 84.492219, 5, 16.898444
mm, 1, 1, 4, openmp, 512, 2048, 2048, 42.340808, 5, 8.468162
mm, 1, 1, 8, openmp, 512, 2048, 2048, 22.011505, 5, 4.402301
mm, 1, 1, 1, mkl, 512, 2048, 2048, 3.278078, 5, 0.655616
mm, 1, 1, 2, mkl, 512, 2048, 2048, 1.636523, 5, 0.327305
mm, 1, 1, 4, mkl, 512, 2048, 2048, 0.854342, 5, 0.170868
mm, 1, 1, 8, mkl, 512, 2048, 2048, 0.248041, 5, 0.049608
mm, 1, 1, 1, openmp, 1024, 256, 256, 1.323463, 5, 0.264693
mm, 1, 1, 2, openmp, 1024, 256, 256, 0.664893, 5, 0.132979
mm, 1, 1, 4, openmp, 1024, 256, 256, 0.337720, 5, 0.067544
mm, 1, 1, 8, openmp, 1024, 256, 256, 0.574276, 5, 0.114855
mm, 1, 1, 1, mkl, 1024, 256, 256, 0.109539, 5, 0.021908
mm, 1, 1, 2, mkl, 1024, 256, 256, 0.057618, 5, 0.011524
mm, 1, 1, 4, mkl, 1024, 256, 256, 0.034756, 5, 0.006951
mm, 1, 1, 8, mkl, 1024, 256, 256, 0.034014, 5, 0.006803
mm, 1, 1, 1, openmp, 1024, 256, 512, 2.206261, 5, 0.441252
mm, 1, 1, 2, openmp, 1024, 256, 512, 1.227321, 5, 0.245464
mm, 1, 1, 4, openmp, 1024, 256, 512, 0.605084, 5, 0.121017
mm, 1, 1, 8, openmp, 1024, 256, 512, 0.309507, 5, 0.061901
mm, 1, 1, 1, mkl, 1024, 256, 512, 0.212962, 5, 0.042592
mm, 1, 1, 2, mkl, 1024, 256, 512, 0.115673, 5, 0.023135
mm, 1, 1, 4, mkl, 1024, 256, 512, 0.059673, 5, 0.011935
mm, 1, 1, 8, mkl, 1024, 256, 512, 0.044031, 5, 0.008806
mm, 1, 1, 1, openmp, 1024, 256, 1024, 11.023486, 5, 2.204697
mm, 1, 1, 2, openmp, 1024, 256, 1024, 5.673220, 5, 1.134644
mm, 1, 1, 4, openmp, 1024, 256, 1024, 2.497331, 5, 0.499466
mm, 1, 1, 8, openmp, 1024, 256, 1024, 1.102530, 5, 0.220506
mm, 1, 1, 1, mkl, 1024, 256, 1024, 0.418869, 5, 0.083774
mm, 1, 1, 2, mkl, 1024, 256, 1024, 0.221496, 5, 0.044299
mm, 1, 1, 4, mkl, 1024, 256, 1024, 0.113978, 5, 0.022796
mm, 1, 1, 8, mkl, 1024, 256, 1024, 0.049377, 5, 0.009875
mm, 1, 1, 1, openmp, 1024, 256, 2048, 46.099424, 5, 9.219885
mm, 1, 1, 2, openmp, 1024, 256, 2048, 24.627824, 5, 4.925565
mm, 1, 1, 4, openmp, 1024, 256, 2048, 14.261426, 5, 2.852285
mm, 1, 1, 8, openmp, 1024, 256, 2048, 11.768955, 5, 2.353791
mm, 1, 1, 1, mkl, 1024, 256, 2048, 0.832631, 5, 0.166526
mm, 1, 1, 2, mkl, 1024, 256, 2048, 0.421738, 5, 0.084348
mm, 1, 1, 4, mkl, 1024, 256, 2048, 0.220777, 5, 0.044155
mm, 1, 1, 8, mkl, 1024, 256, 2048, 0.081304, 5, 0.016261
mm, 1, 1, 1, openmp, 1024, 512, 256, 2.628598, 5, 0.525720
mm, 1, 1, 2, openmp, 1024, 512, 256, 1.340196, 5, 0.268039
mm, 1, 1, 4, openmp, 1024, 512, 256, 0.677848, 5, 0.135570
mm, 1, 1, 8, openmp, 1024, 512, 256, 0.339431, 5, 0.067886
mm, 1, 1, 1, mkl, 1024, 512, 256, 0.210722, 5, 0.042144
mm, 1, 1, 2, mkl, 1024, 512, 256, 0.113023, 5, 0.022605
mm, 1, 1, 4, mkl, 1024, 512, 256, 0.062630, 5, 0.012526
mm, 1, 1, 8, mkl, 1024, 512, 256, 0.030325, 5, 0.006065
mm, 1, 1, 1, openmp, 1024, 512, 512, 4.731255, 5, 0.946251
mm, 1, 1, 2, openmp, 1024, 512, 512, 2.406674, 5, 0.481335
mm, 1, 1, 4, openmp, 1024, 512, 512, 1.160852, 5, 0.232170
mm, 1, 1, 8, openmp, 1024, 512, 512, 1.406765, 5, 0.281353
mm, 1, 1, 1, mkl, 1024, 512, 512, 0.415260, 5, 0.083052
mm, 1, 1, 2, mkl, 1024, 512, 512, 0.219468, 5, 0.043894
mm, 1, 1, 4, mkl, 1024, 512, 512, 0.117693, 5, 0.023539
mm, 1, 1, 8, mkl, 1024, 512, 512, 0.048921, 5, 0.009784
mm, 1, 1, 1, openmp, 1024, 512, 1024, 23.656330, 5, 4.731266
mm, 1, 1, 2, openmp, 1024, 512, 1024, 11.163432, 5, 2.232686
mm, 1, 1, 4, openmp, 1024, 512, 1024, 5.319170, 5, 1.063834
mm, 1, 1, 8, openmp, 1024, 512, 1024, 2.698556, 5, 0.539711
mm, 1, 1, 1, mkl, 1024, 512, 1024, 0.817231, 5, 0.163446
mm, 1, 1, 2, mkl, 1024, 512, 1024, 0.422957, 5, 0.084591
mm, 1, 1, 4, mkl, 1024, 512, 1024, 0.220402, 5, 0.044080
mm, 1, 1, 8, mkl, 1024, 512, 1024, 0.077224, 5, 0.015445
mm, 1, 1, 1, openmp, 1024, 512, 2048, 94.347556, 5, 18.869511
mm, 1, 1, 2, openmp, 1024, 512, 2048, 50.216022, 5, 10.043204
mm, 1, 1, 4, openmp, 1024, 512, 2048, 26.753281, 5, 5.350656
mm, 1, 1, 8, openmp, 1024, 512, 2048, 20.147916, 5, 4.029583
mm, 1, 1, 1, mkl, 1024, 512, 2048, 1.643145, 5, 0.328629
mm, 1, 1, 2, mkl, 1024, 512, 2048, 0.830384, 5, 0.166077
mm, 1, 1, 4, mkl, 1024, 512, 2048, 0.430661, 5, 0.086132
mm, 1, 1, 8, mkl, 1024, 512, 2048, 0.148705, 5, 0.029741
mm, 1, 1, 1, openmp, 1024, 1024, 256, 5.241270, 5, 1.048254
mm, 1, 1, 2, openmp, 1024, 1024, 256, 2.624974, 5, 0.524995
mm, 1, 1, 4, openmp, 1024, 1024, 256, 1.321416, 5, 0.264283
mm, 1, 1, 8, openmp, 1024, 1024, 256, 1.484753, 5, 0.296951
mm, 1, 1, 1, mkl, 1024, 1024, 256, 0.415367, 5, 0.083073
mm, 1, 1, 2, mkl, 1024, 1024, 256, 0.215132, 5, 0.043026
mm, 1, 1, 4, mkl, 1024, 1024, 256, 0.109390, 5, 0.021878
mm, 1, 1, 8, mkl, 1024, 1024, 256, 0.118391, 5, 0.023678
mm, 1, 1, 1, openmp, 1024, 1024, 512, 9.474622, 5, 1.894924
mm, 1, 1, 2, openmp, 1024, 1024, 512, 4.859819, 5, 0.971964
mm, 1, 1, 4, openmp, 1024, 1024, 512, 2.408188, 5, 0.481638
mm, 1, 1, 8, openmp, 1024, 1024, 512, 2.249526, 5, 0.449905
mm, 1, 1, 1, mkl, 1024, 1024, 512, 0.821501, 5, 0.164300
mm, 1, 1, 2, mkl, 1024, 1024, 512, 0.414388, 5, 0.082878
mm, 1, 1, 4, mkl, 1024, 1024, 512, 0.213772, 5, 0.042754
mm, 1, 1, 8, mkl, 1024, 1024, 512, 0.150563, 5, 0.030113
mm, 1, 1, 1, openmp, 1024, 1024, 1024, 49.784699, 5, 9.956940
mm, 1, 1, 2, openmp, 1024, 1024, 1024, 21.044526, 5, 4.208905
mm, 1, 1, 4, openmp, 1024, 1024, 1024, 10.957681, 5, 2.191536
mm, 1, 1, 8, openmp, 1024, 1024, 1024, 4.713290, 5, 0.942658
