mm, 1, 1, 1, openmp, 384, 384, 384, 1.182141, 5, 0.236428
mm, 1, 1, 2, openmp, 384, 384, 384, 0.571848, 5, 0.114370
mm, 1, 1, 4, openmp, 384, 384, 384, 0.272871, 5, 0.054574
mm, 1, 1, 8, openmp, 384, 384, 384, 0.150303, 5, 0.030061
mm, 1, 1, 12, openmp, 384, 384, 384, 0.325536, 5, 0.065107
mm, 1, 1, 16, openmp, 384, 384, 384, 0.261112, 5, 0.052222
mm, 1, 1, 24, openmp, 384, 384, 384, 0.330013, 5, 0.066003
mm, 1, 1, 1, mkl, 384, 384, 384, 0.106727, 5, 0.021345
mm, 1, 1, 2, mkl, 384, 384, 384, 0.041439, 5, 0.008288
mm, 1, 1, 4, mkl, 384, 384, 384, 0.036684, 5, 0.007337
mm, 1, 1, 8, mkl, 384, 384, 384, 0.033150, 5, 0.006630
mm, 1, 1, 12, mkl, 384, 384, 384, 0.035945, 5, 0.007189
mm, 1, 1, 16, mkl, 384, 384, 384, 0.033730, 5, 0.006746
mm, 1, 1, 24, mkl, 384, 384, 384, 0.032720, 5, 0.006544
mm, 1, 1, 1, openmp, 768, 768, 768, 6.203098, 5, 1.240620
mm, 1, 1, 2, openmp, 768, 768, 768, 3.169495, 5, 0.633899
mm, 1, 1, 4, openmp, 768, 768, 768, 1.952241, 5, 0.390448
mm, 1, 1, 8, openmp, 768, 768, 768, 0.876987, 5, 0.175397
mm, 1, 1, 12, openmp, 768, 768, 768, 1.254543, 5, 0.250909
mm, 1, 1, 16, openmp, 768, 768, 768, 1.623145, 5, 0.324629
mm, 1, 1, 24, openmp, 768, 768, 768, 1.651950, 5, 0.330390
mm, 1, 1, 1, mkl, 768, 768, 768, 0.417962, 5, 0.083592
mm, 1, 1, 2, mkl, 768, 768, 768, 0.249098, 5, 0.049820
mm, 1, 1, 4, mkl, 768, 768, 768, 0.130268, 5, 0.026054
mm, 1, 1, 8, mkl, 768, 768, 768, 0.122573, 5, 0.024515
mm, 1, 1, 12, mkl, 768, 768, 768, 0.116476, 5, 0.023295
mm, 1, 1, 16, mkl, 768, 768, 768, 0.115009, 5, 0.023002
mm, 1, 1, 24, mkl, 768, 768, 768, 0.107384, 5, 0.021477
mm, 1, 1, 1, openmp, 1536, 1536, 1536, 61.772369, 5, 12.354474
mm, 1, 1, 2, openmp, 1536, 1536, 1536, 36.108823, 5, 7.221765
mm, 1, 1, 4, openmp, 1536, 1536, 1536, 15.975332, 5, 3.195066
mm, 1, 1, 8, openmp, 1536, 1536, 1536, 12.092287, 5, 2.418457
mm, 1, 1, 12, openmp, 1536, 1536, 1536, 10.880649, 5, 2.176130
mm, 1, 1, 16, openmp, 1536, 1536, 1536, 8.446300, 5, 1.689260
mm, 1, 1, 24, openmp, 1536, 1536, 1536, 7.272724, 5, 1.454545
mm, 1, 1, 1, mkl, 1536, 1536, 1536, 3.257190, 5, 0.651438
mm, 1, 1, 2, mkl, 1536, 1536, 1536, 1.637915, 5, 0.327583
mm, 1, 1, 4, mkl, 1536, 1536, 1536, 0.871965, 5, 0.174393
mm, 1, 1, 8, mkl, 1536, 1536, 1536, 0.454892, 5, 0.090978
mm, 1, 1, 12, mkl, 1536, 1536, 1536, 0.683887, 5, 0.136777
mm, 1, 1, 16, mkl, 1536, 1536, 1536, 0.644758, 5, 0.128952
mm, 1, 1, 24, mkl, 1536, 1536, 1536, 0.684544, 5, 0.136909
mm, 1, 1, 1, openmp, 3072, 3072, 3072, 3219.777066, 5, 643.955413
mm, 1, 1, 2, openmp, 3072, 3072, 3072, 1876.546786, 5, 375.309357
mm, 1, 1, 4, openmp, 3072, 3072, 3072, 1102.198035, 5, 220.439607
mm, 1, 1, 8, openmp, 3072, 3072, 3072, 561.288678, 5, 112.257736
